lab_name,category_focus,city,state,street_address,contact_name,contact_email,phone_number,website_url,source_registry
BELLEN CHEMISTRY,Contract Research (Pre-Clinical),China - Beijing,CHEMISTRY CDMO,,,,,https://www.bellenchem.com/en,BioPharmGuy
BROADENBIO,Contract Research (Pre-Clinical),China - Beijing,"ANTIBODIES, ADCS, SMALL MOLECULES, CHEMICAL SYNTHESIS",,,,,http://en.broadenbio.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),China - Beijing,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
CROWN BIOSCIENCE,Contract Research (Pre-Clinical),China - Beijing,DRUG DEVELOPMENT,,,,,https://www.crownbio.com,BioPharmGuy
ECHO BIOTECH,Contract Research (Pre-Clinical),China - Beijing,EXOSOME PRODUCTS & SERVICES,,,,,https://echobiotech.com/,BioPharmGuy
JOINN BIOLOGICS,Contract Research (Pre-Clinical),China - Beijing,BIOLOGICS CDMO,,,,,https://www.joinnbio.com/,BioPharmGuy
KYINNO BIOTECHNOLOGY,Contract Research (Pre-Clinical),China - Beijing,"CRO SPECIALIZING IN TAILORED SERVICES SUCH AS IN VITRO AND IN VIVO PHARMACOLOGY, CELL LINE ENGINEERING, AND THERAPEUTIC TARGET IDENTIFICATION",,,,,https://www.kyinno.com/,BioPharmGuy
PHARMARON,Contract Research (Pre-Clinical),China - Beijing,R&D SERVICES,,,,,https://www.pharmaron.com/,BioPharmGuy
SINO BIOLOGICAL,Contract Research (Pre-Clinical),China - Beijing,REAGENT SUPPLIER AND CONTRACT RESEARCH ORGANIZATION.,,,,,https://www.sinobiological.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),China - Changshu,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
SICHUAN PRIMED SHINES BIO-TECH,Contract Research (Pre-Clinical),China - Chengdu,CONTRACT ANIMAL RESEARCH,,,,,https://www.primed.com.cn/,BioPharmGuy
RIBOBAY PHARMA,Contract Research (Pre-Clinical),China - Chuzhou,OLIGONUCLEOTIDE CRDMO SERVICES,,,,,http://www.ribobay.com/en/,BioPharmGuy
VECTORBUILDER,Contract Research (Pre-Clinical),China - Guangzhou,RECOMBINANT VECTORS & VIRUSES,,,,,https://en.vectorbuilder.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),China - Hangzhou,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
BGI,Contract Research (Pre-Clinical),China - Hong Kong,GENETIC TESTING,,,,,https://www.bgi.com/global,BioPharmGuy
BIOMED LINKAGE TECH,Contract Research (Pre-Clinical),China - Hong Kong,CDRMO,,,,,https://www.biomedlinkage.com/,BioPharmGuy
RAFFLES PHARMATECH,Contract Research (Pre-Clinical),China - Huizhou,"SMALL MOLECULE KSM/RSM/APIS. SPECIALTIES; LARGE-SCALE HYDROGENATION, CHIRAL, SULFUR, AND TRANSITION METAL-CONTAINING COMPOUNDS",,,,,https://rafflespt.com/,BioPharmGuy
HKEYBIO,Contract Research (Pre-Clinical),China - Jiangsu,ANIMAL MODEL SERVICES,,,,,https://www.hkeybio.com/,BioPharmGuy
LAVIANA PHARMA,Contract Research (Pre-Clinical),China - Jiangyan,"CHEMICAL PRODUCTION AND SERVICES, FORMULATION SERVICES",,,,,https://www.lavianacorp.com/,BioPharmGuy
VIVA BIOTECH,Contract Research (Pre-Clinical),China - Jiaxing,CONTRACT RESEARCH,,,,,https://www.vivabiotech.com/,BioPharmGuy
BIOSYNTH,Contract Research (Pre-Clinical),China - Jinan,"STAAD CHEMICALS CONTRACT MANUFACTURING / RESEARCH. CARBOHYDRATES, NUCLEOSIDES, APIS & ENZYME SUBSTRATES",,,,,https://www.biosynth.com/,BioPharmGuy
AGNO PHARMA,Contract Research (Pre-Clinical),China - Lianyungang,"SMALL MOLECULE CRO, CDMO",,,,,https://agnopharma.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),China - Linhai,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
ACCELEDEV,Contract Research (Pre-Clinical),China - Nanjing,"CONTRACT RESEARCH, CDMO",,,,,https://www.acceledev.com/,BioPharmGuy
BIOINTRON,Contract Research (Pre-Clinical),China - Nanjing,"ANTIBODIES, CRO SPECIALIZING IN ANTIBODY DISCOVERY, EXPRESSION, AND OPTIMIZATION SERVICES FOR BIOTECH AND PHARMACEUTICAL COMPANIES",,,,,https://www.biointron.com/,BioPharmGuy
HELP THERAPEUTICS,Contract Research (Pre-Clinical),China - Nanjing,"IPSC THERAPIES, STEM CELL SERVICES",,,,,https://en.helptherapeutics.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),China - Nanjing,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
ACCURANT BIOTECH,Contract Research (Pre-Clinical),China - Ningbo,"CMC, BIOANALYSIS, CONSULTING",,,,,https://accurantbiotech.com/,BioPharmGuy
PHARMARON,Contract Research (Pre-Clinical),China - Ningbo,R&D SERVICES,,,,,https://www.pharmaron.com/,BioPharmGuy
MABPLEX,Contract Research (Pre-Clinical),China - Shandong,"BIOLOGICS CMO, CONTRACT RESEARCH",,,,,https://mabplexinc.com/,BioPharmGuy
ACCURANT BIOTECH,Contract Research (Pre-Clinical),China - Shanghai,"CMC, BIOANALYSIS, CONSULTING",,,,,https://accurantbiotech.com/,BioPharmGuy
ACROBIOSYSTEMS,Contract Research (Pre-Clinical),China - Shanghai,"PROTEINS, ANTIBODIES, KITS, GMP-GRADE REAGENTS, AND CUSTOM SERVICES",,,,,https://acrobiosystems.com.cn/,BioPharmGuy
BIOINTRON,Contract Research (Pre-Clinical),China - Shanghai,"ANTIBODIES, CRO SPECIALIZING IN ANTIBODY DISCOVERY, EXPRESSION, AND OPTIMIZATION SERVICES FOR BIOTECH AND PHARMACEUTICAL COMPANIES",,,,,https://www.biointron.com/,BioPharmGuy
BIRDOTECH,Contract Research (Pre-Clinical),China - Shanghai,CDRMO,,,,,https://www.birdotech.com/en/,BioPharmGuy
BRC BIOTECHNOLOGY,Contract Research (Pre-Clinical),China - Shanghai,"MOLECULAR TESTING, CELL BANKS, VIROLOGY, ANIMAL MODELS",,,,,https://www.brcbiotech.com/,BioPharmGuy
CHEMEXPRESS,Contract Research (Pre-Clinical),China - Shanghai,"CRO, CDMO",,,,,https://chemexpress.com/,BioPharmGuy
CHEMPARTNER,Contract Research (Pre-Clinical),China - Shanghai,LIFE SCIENCES CONTRACT RESEARCH,,,,,https://www.chempartner.com/,BioPharmGuy
FRONTAGE,Contract Research (Pre-Clinical),China - Shanghai,"CONTRACT RESEARCH & DEVELOPMENT, CLINICAL SERVICES, CMC SERVICES",,,,,https://www.frontagelab.com/,BioPharmGuy
LINKCHEM,Contract Research (Pre-Clinical),China - Shanghai,CDMO,,,,,https://www.linkchem.cn/,BioPharmGuy
MEDICILON,Contract Research (Pre-Clinical),China - Shanghai,"PRECLINICAL RESEARCH FOR PHARMACEUTICAL ENTERPRISES, RESEARCH INSTITUTIONS, AND SCIENTIFIC RESEARCHERS",,,,,https://medicilon.com/,BioPharmGuy
OPM BIOSCIENCES,Contract Research (Pre-Clinical),China - Shanghai,"CELL CULTURE MEDIA, REAGENTS, SERVICES",,,,,https://opmbiosciences.com/,BioPharmGuy
ORANSSIBIO,Contract Research (Pre-Clinical),China - Shanghai,CELL & GENE THERAPY SERVICES,,,,,https://oranssibio.com/,BioPharmGuy
PHARMALEGACY,Contract Research (Pre-Clinical),China - Shanghai,PRECLINICAL PHARMACOLOGY,,,,,https://www.pharmalegacy.com/,BioPharmGuy
TEXCELL,Contract Research (Pre-Clinical),China - Shanghai,CONTRACT RESEARCH,,,,,https://texcell.com/,BioPharmGuy
VIVA BIOTECH,Contract Research (Pre-Clinical),China - Shanghai,CONTRACT RESEARCH,,,,,https://www.vivabiotech.com/,BioPharmGuy
WUXI APPTEC,Contract Research (Pre-Clinical),China - Shanghai,"ALL TYPES OF CONTRACT WORK FOR SMALL MOLECULES, DEVICES",,,,,https://www.wuxiapptec.com/,BioPharmGuy
BGI,Contract Research (Pre-Clinical),China - Shenzhen,GENETIC TESTING,,,,,https://www.bgi.com/global,BioPharmGuy
GILERO,Contract Research (Pre-Clinical),China - Shenzhen,CONTRACT MANUFACTURING OF MEDICAL DEVICE & DRUG DELIVERY SYSTEMS AND INJECTION MOLD TOOLING,,,,,https://www.gilero.com/,BioPharmGuy
AGNO PHARMA,Contract Research (Pre-Clinical),China - Suzhou,"SMALL MOLECULE CRO, CDMO",,,,,https://agnopharma.com/,BioPharmGuy
CRYSTAL PHARMATECH,Contract Research (Pre-Clinical),China - Suzhou,CONTRACT RESEARCH - MATERIALS SCIENCE AND ENGINEERING FOR DRUG DEVELOPMENT,,,,,https://www.crystalpharmatech.com/,BioPharmGuy
FRONTAGE,Contract Research (Pre-Clinical),China - Suzhou,"CONTRACT RESEARCH & DEVELOPMENT, CLINICAL SERVICES, CMC SERVICES",,,,,https://www.frontagelab.com/,BioPharmGuy
HANDE SCIENCES,Contract Research (Pre-Clinical),China - Suzhou,"CONTRACT RESEARCH & MANUFACTURING, ANALYTICAL, PROCESS DEVELOPMENT",,,,,https://www.handesciences.com/en/,BioPharmGuy
INTELLECTIVE BIOLOGICS,Contract Research (Pre-Clinical),China - Suzhou,WIDE ARRAY OF ANTIBODY AND RESEARCH SERVICES,,,,,https://www.intellectivebio.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),China - Suzhou,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
WUXI APPTEC,Contract Research (Pre-Clinical),China - Suzhou,"ALL TYPES OF CONTRACT WORK FOR SMALL MOLECULES, DEVICES",,,,,https://www.wuxiapptec.com/,BioPharmGuy
CROWN BIOSCIENCE,Contract Research (Pre-Clinical),China - Taicang,DRUG DEVELOPMENT,,,,,https://www.crownbio.com,BioPharmGuy
BIOINTRON,Contract Research (Pre-Clinical),China - Taizhou,"ANTIBODIES, CRO SPECIALIZING IN ANTIBODY DISCOVERY, EXPRESSION, AND OPTIMIZATION SERVICES FOR BIOTECH AND PHARMACEUTICAL COMPANIES",,,,,https://www.biointron.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),China - Taizhou,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
RAYBOW PHARMACEUTICAL,Contract Research (Pre-Clinical),China - Taizhou,CONTRACT R&D,,,,,https://raybow.com/,BioPharmGuy
ASYMCHEM,Contract Research (Pre-Clinical),China - Tianjin,CDMO PROVIDING FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://www.asymchem.com/,BioPharmGuy
PHARMARON,Contract Research (Pre-Clinical),China - Tianjin,R&D SERVICES,,,,,https://www.pharmaron.com/,BioPharmGuy
WUXI APPTEC,Contract Research (Pre-Clinical),China - Tianjin,"ALL TYPES OF CONTRACT WORK FOR SMALL MOLECULES, DEVICES",,,,,https://www.wuxiapptec.com/,BioPharmGuy
BINHUI BIOPHARMACEUTICAL,Contract Research (Pre-Clinical),China - Wuhan,"VIRAL VECTORS, NUCLEIC ACIDS, CELL LINE, ANTIBODIES, CONSULTING",,,,,https://www.binhui-bio.com/,BioPharmGuy
GENEVOYAGER,Contract Research (Pre-Clinical),China - Wuhan,"VIRAL, VECTOR CDMO, CRO",,,,,https://www.genevoyager.ltd/,BioPharmGuy
PHARMARON,Contract Research (Pre-Clinical),China - Xi'An,R&D SERVICES,,,,,https://www.pharmaron.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),China - Yancheng,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),China - Zhongshan,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
CORDENPHARMA,Contract Research (Pre-Clinical),Co - Boulder,"CONTRACT PEPTIDES, COMPLEX SMALL MOLECULES, HIGHLY ACTIVE COMPOUNDS",,,,,https://cordenpharma.com/,BioPharmGuy
KBI BIOPHARMA,Contract Research (Pre-Clinical),Co - Boulder,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://www.kbibiopharma.com,BioPharmGuy
KROMATID,Contract Research (Pre-Clinical),Co - Boulder,"BIOMARKER DISCOVERY, GENOTOXICITY AND EDITING-ASSOCIATED ERRORS ASSESSMENT, PLASMID MANUFACTURING",,,,,https://kromatid.com/,BioPharmGuy
MEDDUX,Contract Research (Pre-Clinical),Co - Boulder,"MEDICAL DEVICE DESIGN, DEVELOPMENT & MANUFACTURING SERVICES",,,,,https://meddux.com/,BioPharmGuy
WATCHMAKER GENOMICS,Contract Research (Pre-Clinical),Co - Boulder,GENOMICS CONTRACT WORK,,,,,https://www.watchmakergenomics.com/,BioPharmGuy
ALIRI,Contract Research (Pre-Clinical),Co - Colorado Springs,CONTRACT MASS SPEC,,,,,https://aliribio.com/,BioPharmGuy
HEMOGENIX,Contract Research (Pre-Clinical),Co - Colorado Springs,CONTRACT RESEARCH SERVICES MOSTLY FOR IN VITRO TOXICITY TESTING,,,,,https://www.hemogenix.com/,BioPharmGuy
CARE RESEARCH LLC,Contract Research (Pre-Clinical),Co - Fort Collins,PRECLINICAL RESEARCH,,,,,http://www.careresearchllc.com/,BioPharmGuy
INOTIV,Contract Research (Pre-Clinical),Co - Fort Collins,"CONTRACT LAB SERVICES, SCIENTIFIC INSTRUMENTS",,,,,https://www.inotiv.com/,BioPharmGuy
CAMBREX,Contract Research (Pre-Clinical),Co - Longmont,"SMALL MOLECULES RESEARCH, DEVELOPMENT & MANUFACTURING SERVICES",,,,,https://www.cambrex.com/,BioPharmGuy
KBI BIOPHARMA,Contract Research (Pre-Clinical),Co - Louisville,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://www.kbibiopharma.com,BioPharmGuy
SUMMIT TOXICOLOGY,Contract Research (Pre-Clinical),Co - Superior,"TOXICOLOGY, RISK ASSESSMENT AND PHARMACEUTICAL CONSULTING FIRM",,,,,http://www.summittoxicology.com/,BioPharmGuy
NEW ENGLAND DRUG DISCOVERY PARTNERS,Contract Research (Pre-Clinical),Ct - Branford,SYNTHETIC ORGANIC AND MEDICINAL CHEMISTRY,,,,,https://nedp.com/,BioPharmGuy
CIRTEC MEDICAL,Contract Research (Pre-Clinical),Ct - Enfield,CONTRACT MEDICAL DEVICES,,,,,https://www.cirtecmed.com/,BioPharmGuy
NORTHEAST BIOLAB,Contract Research (Pre-Clinical),Ct - Hamden,"CLINICAL, PRECLINICAL, AND DISCOVERY BIOANALYSIS. PK, BA/BE, TK, IMMUNOGENICITY (ADA), BIOMARKER, AND CUSTOM ASSAYS.",,,,,https://www.nebiolab.com/,BioPharmGuy
VIRSCIO,Contract Research (Pre-Clinical),Ct - New Haven,CONTRACT RESEARCH & CONSULTING,,,,,https://www.virscio.com/,BioPharmGuy
TRIRX PHARMACEUTICAL SERVICES,Contract Research (Pre-Clinical),Ct - Norwalk,"R&D, MANUFACTURING, PACKAGING AND WAREHOUSING OF NON-STERILE LIQUIDS AND SEMI-SOLIDS",,,,,https://www.trirx.com/,BioPharmGuy
ARVYS PROTEINS,Contract Research (Pre-Clinical),Ct - Trumbull,CUSTOM PROTEIN SERVICES FOR DRUG DISCOVERY AND LIFE SCIENCE RESEARCH.,,,,,https://www.arvysproteins.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Ct - Willimantic,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
QUINTA-ANALYTICA,Contract Research (Pre-Clinical),Czech Republic - Prague,"CONTRACT RESEARCH, SERVICES",,,,,https://www.quinta.cz/,BioPharmGuy
SCTBIO,Contract Research (Pre-Clinical),Czech Republic - Prague,CELL & GENE THERAPY SERVICES,,,,,https://www.sctbio.com/,BioPharmGuy
SIGUTLABS,Contract Research (Pre-Clinical),Czech Republic - Prague,CHEMICAL SYNTHESIS SERVICES,,,,,https://sigutlabs.com/,BioPharmGuy
NEPHRONOMICS,Contract Research (Pre-Clinical),De - Dover,CARDIO-KIDNEY-METABOLIC DISEASE DRUG DISCOVERY,,,,,https://www.nephronomics.com/,BioPharmGuy
ADESIS,Contract Research (Pre-Clinical),De - New Castle,CUSTOM ORGANIC SYNTHESIS,,,,,https://adesisinc.com/,BioPharmGuy
ACROBIOSYSTEMS,Contract Research (Pre-Clinical),De - Newark,"PROTEINS, ANTIBODIES, KITS, GMP-GRADE REAGENTS, AND CUSTOM SERVICES",,,,,https://acrobiosystems.com.cn/,BioPharmGuy
ANP TECHNOLOGIES,Contract Research (Pre-Clinical),De - Newark,"IMMUNOGENICITY TESTING, BIOTECH REAGENTS, CONTRACT WORK",,,,,https://www.anptinc.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),De - Newark,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
WILMINGTON PHARMATECH,Contract Research (Pre-Clinical),De - Newark,INTEGRATED CRO/CMO CLINICAL DRUG DEVELOPMENT SERVICES,,,,,https://wilmingtonpharmatech.com/,BioPharmGuy
BIOMATIK,Contract Research (Pre-Clinical),De - Wilmington,"ELISA KITS, BIOREAGENTS, CUSTOM GENE, PEPTIDE, PROTEIN, ANTIBODY SERVICES",,,,,https://www.biomatik.com,BioPharmGuy
SEVEN STAR PHARMACEUTICAL,Contract Research (Pre-Clinical),De - Wilmington,SOLID STATE CHEMISTRY/MATERIALS SCIENCE AND ENGINEERING PRINCIPLES,,,,,https://www.sevenstarpharm.com/,BioPharmGuy
CMBIO,Contract Research (Pre-Clinical),Denmark - Aalborg Øst,"OMICS, BIOINFORMATICS, SOFTWARE PLATFORMS",,,,,https://cmbio.io/,BioPharmGuy
BGI,Contract Research (Pre-Clinical),Denmark - Copenhagen,DIAGNOSTICS,,,,,https://www.bgi.com/global,BioPharmGuy
CMBIO,Contract Research (Pre-Clinical),Denmark - Copenhagen,"OMICS, BIOINFORMATICS, SOFTWARE PLATFORMS",,,,,https://cmbio.io/,BioPharmGuy
TACONIC BIOSCIENCES,Contract Research (Pre-Clinical),Denmark - Ejby,GENETICALLY ENGINEERED RODENT MODELS AND SERVICES. SPECIALISTS IN MOUSE MODEL HUMANIZATION AND GEMS MANAGEMENT.,,,,,https://www.taconic.com/,BioPharmGuy
FUJIFILM DIOSYNTH,Contract Research (Pre-Clinical),Denmark - Hillerød,BIOLOGICS DEVELOPMENT & MANUFACTURING,,,,,https://fujifilmbiotechnologies.fujifilm.com/,BioPharmGuy
BIONEER A/S,Contract Research (Pre-Clinical),Denmark - Hørsholm,CRO/CDMO FOR EARLY DRUG DEVELOPMENT WITH PROTEIN AND IN VITRO EXPERTISE,,,,,https://bioneer.dk/,BioPharmGuy
GUBRA,Contract Research (Pre-Clinical),Denmark - Hørsholm,PRECLINICAL CONTRACT RESEARCH,,,,,https://www.gubra.dk/,BioPharmGuy
COMBOTOPE THERAPEUTICS,Contract Research (Pre-Clinical),Denmark - Kongens Lyngby,ANTIBODY DISCOVERY,,,,,https://www.combotopetherapeutics.com/,BioPharmGuy
ALPHALYSE,Contract Research (Pre-Clinical),Denmark - Odense,PROTEIN CHARACTERIZATION SERVICES,,,,,https://alphalyse.com/,BioPharmGuy
QNTM LABS,Contract Research (Pre-Clinical),Denmark - Odense,ANALYTICAL TESTING,,,,,https://www.qntmlabs.com/,BioPharmGuy
BIOTEST FACILITY,Contract Research (Pre-Clinical),Denmark - Trige,CRO - PRECLINICAL PHARMACOLOGY AND XENOGRAFT TUMOR STUDIES,,,,,https://biotestfacility.com/,BioPharmGuy
LONZA,Contract Research (Pre-Clinical),Denmark - Vallensbaek Strand,"CONTRACT MANUFACTURING, DEVELOPMENT; LAB SYSTEMS, RESEARCH PRODUCTS",,,,,https://www.lonza.com/,BioPharmGuy
CMBIO,Contract Research (Pre-Clinical),Denmark - Vedbæk,"OMICS, BIOINFORMATICS, SOFTWARE PLATFORMS",,,,,https://cmbio.io/,BioPharmGuy
CAMBREX,Contract Research (Pre-Clinical),Estonia - Tallinn,"SMALL MOLECULES RESEARCH, DEVELOPMENT & MANUFACTURING SERVICES",,,,,https://www.cambrex.com/,BioPharmGuy
ICOSAGEN CELL FACTORY,Contract Research (Pre-Clinical),Estonia - Tartu,"RECOMBINANT ANTIBODIES, PROTEINS FROM MAMMALIAN CELLS",,,,,https://www.icosagen.com/,BioPharmGuy
PROTHYA BIOSOLUTIONS,Contract Research (Pre-Clinical),Finland - Espoo,SERVICES AND PLASMA-DERIVED MEDICINAL PRODUCTS,,,,,https://prothya.com/,BioPharmGuy
AVENUE BIOSCIENCES,Contract Research (Pre-Clinical),Finland - Helsinki,PROTEIN ENGINEERING,,,,,https://www.avenuebiosciences.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Finland - Kuopio,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
EXPERIMENTICA,Contract Research (Pre-Clinical),Finland - Kuopio,GLOBAL CONTRACT RESEARCH ORGANIZATION SPECIALIZED IN PRECLINICAL OCULAR MODELS AND R&D SERVICES FOR OPHTHALMIC INDICATIONS,,,,,https://experimentica.com/,BioPharmGuy
PHARMATORY,Contract Research (Pre-Clinical),Finland - Oulu,"SYNTHESIS, CONTRACT MANUFACTURING, ANALYTICAL",,,,,https://www.pharmatory.com/,BioPharmGuy
3PBIOVIAN,Contract Research (Pre-Clinical),Finland - Turku,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://3pbiovian.com/,BioPharmGuy
AURLIDE,Contract Research (Pre-Clinical),Finland - Turku,HIGH THROUGHPUT SCREENING,,,,,https://www.aurlide.fi/,BioPharmGuy
PHARMATEST SERVICES,Contract Research (Pre-Clinical),Finland - Turku,CONTRACT RESEARCH - CLINICALLY PREDICTIVE PRECLINICAL EFFICACY SERVICES IN THE THERAPEUTIC AREAS OF ONCOLOGY AND SKELETAL DISEASES,,,,,https://pharmatest.com/,BioPharmGuy
ALCHEM LABORATORIES,Contract Research (Pre-Clinical),Fl - Alachua,DRUG DEVELOPMENT & SYNTHESIS,,,,,https://www.alchem.com/,BioPharmGuy
LGM PHARMA,Contract Research (Pre-Clinical),Fl - Boca Raton,"APIS, CDMO SERVICES",,,,,https://lgmpharma.com/,BioPharmGuy
BEND BIOSCIENCE,Contract Research (Pre-Clinical),Fl - Clearwater,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://bendbioscience.com/,BioPharmGuy
KINCELL BIO,Contract Research (Pre-Clinical),Fl - Gainesville,EARLY PHASE CELL THERAPY CONTRACT WORK,,,,,https://kincellbio.com/,BioPharmGuy
ALLAY PHARMACEUTICALS,Contract Research (Pre-Clinical),Fl - Hialeah,"CONTRACT RESEARCH, MANUFACTURING",,,,,http://www.allay.us/,BioPharmGuy
BIOINFORMATICS CRO,Contract Research (Pre-Clinical),Fl - Orlando,CUSTOMIZED COMPUTATIONAL BIOLOGY SERVICES,,,,,https://www.bioinformaticscro.com/,BioPharmGuy
HESPEROS,Contract Research (Pre-Clinical),Fl - Orlando,HUMAN-ON-A-CHIP,,,,,https://hesperosinc.com/,BioPharmGuy
PACE,Contract Research (Pre-Clinical),Fl - Ormond Beach,"ANALYTICAL TESTING, CDMO",,,,,https://www.pacelabs.com/,BioPharmGuy
BIOTOOLS,Contract Research (Pre-Clinical),Fl - Palm Beach,"INSTRUMENTS, SERVICES",,,,,https://biotools.us/,BioPharmGuy
GBI BIOMANUFACTURING,Contract Research (Pre-Clinical),Fl - Plantation,CONTRACT BIOLOGICS MANUFACTURING AND DEVELOPMENT,,,,,https://www.gbibio.com/,BioPharmGuy
CLIANTHA RESEARCH,Contract Research (Pre-Clinical),Fl - Saint Petersburg,CLINICAL RESEARCH & SERVICES,,,,,https://www.cliantha.com/,BioPharmGuy
CATALENT,Contract Research (Pre-Clinical),Fl - St. Petersburg,GELATIN CAPSULE MANUFACTURING,,,,,https://www.catalent.com/,BioPharmGuy
CALLAN PHARMA SERVICES,Contract Research (Pre-Clinical),Fl - Tampa,"OPHTHALMIC AND INJECTABLE FORMULATIONS, DELIVERING INNOVATIVE SOLUTIONS WITH A FOCUS ON CREATIVITY AND STRONG IP PROTECTION.",,,,,https://callanpharma.com/,BioPharmGuy
CATALENT,Contract Research (Pre-Clinical),Fl - Tampa,ORAL DOSAGE MANUFACTURING,,,,,https://www.catalent.com/,BioPharmGuy
IMMUNOLOGIX LABORATORIES,Contract Research (Pre-Clinical),Fl - Tampa,LAB SERVICES,,,,,https://www.immunologixlabs.com/,BioPharmGuy
LONZA,Contract Research (Pre-Clinical),Fl - Tampa,"CONTRACT MANUFACTURING, REAGENTS, STEM CELLS, SERVICES",,,,,https://www.lonza.com/,BioPharmGuy
SAMABRIVA,Contract Research (Pre-Clinical),France - Amiens,PLANT-BASED PHARMACEUTICAL PRODUCTION,,,,,https://samabriva.com/,BioPharmGuy
ERBC,Contract Research (Pre-Clinical),France - Baugy,NON CLINICAL CRO,,,,,https://www.erbc-group.com/,BioPharmGuy
RD BIOTECH,Contract Research (Pre-Clinical),France - Besançon,BIOLOGICS CRO,,,,,https://www.rd-biotech.com/en/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),France - Bourgoin-Jallieu,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
PHYSIOSTIM,Contract Research (Pre-Clinical),France - Castres,PRECLINICAL CARDIOVASCULAR PHARMACOLOGY AND ELECTROPHYSIOLOGY STUDIES FOR PRECLINICAL DRUG DEVELOPMENT,,,,,https://physiostim.com/,BioPharmGuy
NAMSA,Contract Research (Pre-Clinical),France - Chasse-Sur-Rhône,MEDICAL RESEARCH ORGANIZATION - MEDICAL DEVICES,,,,,https://namsa.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),France - Chatillon-Sur-Chalaronne,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
